domain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
sales,commission,region,region,Region,STRING,,,,,transactional_data,Geographic region where the policy was sold,
sales,commission,reversal_date,reversal_date,Reversal Date,DATE,,,,,transactional_data,The date when a payment was reversed or cancelled,
sales,commission,reversal_reason,reversal_reason,Reversal Reason,STRING,,,,,transactional_data,Explanation for why the commission payment was reversed or cancelled,
sales,commission,sale_date,sale_date,Sale Date,DATE,,,,,transactional_data,Date when the policy sale was completed and recorded,
sales,commission,sales_channel,sales_channel,Sales Channel,STRING,,,,,transactional_data,"The distribution channel through which the policy was sold (e.g., direct, broker, online, call center)",
sales,commission,schedule_code,schedule_code,Schedule Code,STRING,,,,,transactional_data,Code identifying the specific commission schedule or rate table applied,
sales,commission,source_system,source_system,Source System,STRING,,,,,transactional_data,Name of the source system from which the commission record originated,
sales,commission,split_percentage,split_percentage,Split Percentage,"DECIMAL(5,2)",,,,,transactional_data,Percentage of the total commission allocated to this agent in split commission scenarios,
sales,commission,state_code,state_code,State Code,STRING,,,,,transactional_data,Two-letter state code where the policy was issued,
sales,commission,status,status,Commission Status,STRING,,,,,transactional_data,"Current status of the commission in the payment lifecycle (e.g., pending, approved, paid, disputed, cancelled)",
sales,commission,structure,structure,Commission Structure,STRING,,,,,transactional_data,"The payment structure used to calculate the commission (e.g., flat rate, tiered, performance-based)",
sales,commission,subscriber_count,subscriber_count,Subscriber Count,INT,,,,,transactional_data,Number of subscribers enrolled under the policy for which commission was earned,
sales,commission,tax_withheld_amount,tax_withheld_amount,Tax Withheld Amount,"DECIMAL(15,2)",,,confidential,,transactional_data,Amount of tax withheld from the commission payment for tax compliance,
sales,commission,tax_withholding_amount,tax_withholding_amount,Tax Withholding Amount,"DECIMAL(15,2)",,,confidential,,transactional_data,"Amount withheld for federal, state, or local income tax from the commission payment",
sales,commission,tax_year,tax_year,Tax Year,INT,,,,,transactional_data,The tax year in which the commission payment is reportable for tax purposes,
sales,commission,territory_code,territory_code,Territory Code,STRING,,,,,transactional_data,Code identifying the geographic sales territory for commission allocation,
sales,commission,tier,tier,Commission Tier,STRING,,,,,transactional_data,Tier level in a tiered commission structure based on volume or performance,
sales,commission,transaction_reference_number,transaction_reference_number,Transaction Reference Number,STRING,,,,,transactional_data,External reference number from the payment processor or banking system,
sales,commission,type,type,Commission Type,STRING,,,,,transactional_data,"Classification of the commission based on the nature of the transaction (e.g., new business, renewal, residual, override)",
sales,commission,wire_confirmation_number,wire_confirmation_number,Wire Confirmation Number,STRING,,,,,transactional_data,Confirmation number provided by the bank for wire transfer payments,
sales,commission,withholding_amount,withholding_amount,Withholding Amount,"DECIMAL(15,2)",,,confidential,,transactional_data,"Total amount withheld from the commission payment for any reason (tax, garnishment, advance recovery)",
sales,commission,year,year,Year,INT,,,,,transactional_data,Calendar year in which the commission was earned,
sales,commission_statement,commission_statement_id,commission_statement_id,Commission Statement Identifier,BIGINT,Y,,,,master_data,Primary key for commission_statement,
sales,commission_statement,broker_id,broker_id,,BIGINT,,sales.broker.broker_id,,,master_data,Unique identifier for the broker associated with the commission.,
sales,commission_statement,approved_timestamp,approved_timestamp,,TIMESTAMP,,,,,master_data,Timestamp when the commission statement was approved.,
sales,commission_statement,commission_amount,commission_amount,,"DECIMAL(12,2)",,,confidential,,master_data,Gross commission amount before deductions.,
sales,commission_statement,commission_rate,commission_rate,,"DECIMAL(5,2)",,,,,master_data,Percentage rate applied to calculate commission.,
sales,commission_statement,created_timestamp,created_timestamp,,TIMESTAMP,,,,,master_data,Timestamp when the commission statement record was created.,
sales,commission_statement,currency_code,currency_code,,STRING,,,,,master_data,Three-letter ISO currency code for commission amounts.,
sales,commission_statement,enrollment_date,enrollment_date,,DATE,,,,,master_data,Date the policy was enrolled.,
sales,commission_statement,net_commission,net_commission,,"DECIMAL(12,2)",,,confidential,,master_data,Commission amount after tax and other deductions.,
sales,commission_statement,notes,notes,,STRING,,,,,master_data,Free-text field for additional comments or remarks.,
sales,commission_statement,payment_date,payment_date,,DATE,,,,,master_data,Date the commission was paid to the broker.,
sales,commission_statement,payment_method,payment_method,,STRING,,,,,master_data,Method used to pay the commission.,
sales,commission_statement,policy_number,policy_number,,STRING,,,confidential,,master_data,Insurance policy number associated with the commission.,
sales,commission_statement,processed_timestamp,processed_timestamp,,TIMESTAMP,,,,,master_data,Timestamp when the commission statement was processed for payment.,
sales,commission_statement,product_type,product_type,,STRING,,,,,master_data,Type of insurance product sold.,
sales,commission_statement,sales_channel,sales_channel,,STRING,,,,,master_data,Channel through which the sale was made.,
sales,commission_statement,statement_number,statement_number,,STRING,,,,,master_data,Business reference number for the commission statement.,
sales,commission_statement,status,status,,STRING,,,,,master_data,Current processing status of the commission statement.,
sales,commission_statement,tax_withheld,tax_withheld,,"DECIMAL(12,2)",,,confidential,,master_data,Tax amount withheld from the commission.,
sales,compensation_plan,compensation_plan_id,compensation_plan_id,Sales Compensation Plan Identifier,BIGINT,Y,,,,reference_data,Unique identifier for the sales compensation plan record. Primary key for the entity.,Internal Data Management Standards
sales,compensation_plan,incentive_id,incentive_id,Contract Incentive Id (Foreign Key),BIGINT,,contract.incentive.incentive_id,,,reference_data,"Foreign key linking to contract.contract_incentive. Business justification: Sales compensation plans reference contractual incentive agreements that define commission rates, bonus structures, and performance thresholds. HR and sales operations use this for compensation admini",Internal - LLM Generated Cross-Domain Link
sales,compensation_plan,incentive_program_id,incentive_program_id,Incentive Program Id (Foreign Key),BIGINT,,sales.incentive_program.incentive_program_id,,,reference_data,Foreign key linking to sales.incentive_program. Business justification: Sales_compensation_plan links to incentive_program. FK enables tracking compensation plans tied to specific incentive programs.,Internal - LLM Generated Cross-Domain Link
sales,compensation_plan,region_id,region_id,Sales Region Id (Foreign Key),BIGINT,,sales.region.region_id,,,reference_data,Foreign key linking to sales.sales_region. Business justification: Sales_compensation_plan needs FK to sales_region for region-specific compensation structures and geographic scope.,Internal - LLM Generated Cross-Domain Link
sales,compensation_plan,sales_channel_id,sales_channel_id,Sales Channel Id (Foreign Key),BIGINT,,sales.sales_channel.sales_channel_id,,,reference_data,Foreign key linking to sales.sales_channel. Business justification: Sales_compensation_plan has sales_channel (STRING) but needs FK to sales_channel for channel-specific compensation structures.,Internal - LLM Generated Cross-Domain Link
sales,compensation_plan,agent_type,agent_type,Agent Type,STRING,,,,captive|independent|general_agent|managing_general_agent|broker|producer|navigator|enrollment_counselor,reference_data,Classification of the sales agent or broker role eligible for this compensation plan.,State Insurance Licensing Standards
sales,compensation_plan,approval_date,approval_date,Plan Approval Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,reference_data,The date on which this compensation plan was formally approved for use.,Internal Governance Standards
sales,compensation_plan,approved_by,approved_by,Plan Approved By,STRING,,,,,reference_data,Name or identifier of the business authority who approved this compensation plan for implementation.,Internal Governance Standards
sales,compensation_plan,bonus_amount,bonus_amount,Bonus Amount,"DECIMAL(15,2)",,,confidential,,reference_data,"Fixed dollar amount awarded as bonus when performance criteria are met, if applicable.",Internal Compensation Policy
sales,compensation_plan,bonus_eligible_flag,bonus_eligible_flag,Bonus Eligible Flag,BOOLEAN,,,,true|false,reference_data,Indicates whether this compensation plan includes eligibility for performance-based bonuses.,Internal Compensation Policy
sales,compensation_plan,bonus_rate_percent,bonus_rate_percent,Bonus Rate Percentage,"DECIMAL(5,2)",,,confidential,,reference_data,Percentage rate applied to calculate variable bonus amounts based on performance metrics.,Internal Compensation Policy
sales,compensation_plan,bonus_type,bonus_type,Bonus Type,STRING,,,,volume_based|quality_based|retention_based|new_business|cross_sell|enrollment_period|annual_performance|quarterly_performance,reference_data,Classification of the bonus structure defining the performance criteria for bonus eligibility.,Sales Compensation Best Practices
sales,compensation_plan,cap_amount,cap_amount,Compensation Cap Amount,"DECIMAL(15,2)",,,confidential,,reference_data,"Maximum total compensation amount payable under this plan within a defined period, if applicable.",Internal Compensation Policy
sales,compensation_plan,cap_period,cap_period,Compensation Cap Period,STRING,,,,monthly|quarterly|annually|per_policy|lifetime,reference_data,The time period over which the compensation cap amount is applied and enforced.,Internal Compensation Policy
sales,compensation_plan,chargeback_period_months,chargeback_period_months,Chargeback Period in Months,INT,,,,,reference_data,Number of months from policy effective date during which chargebacks apply for early cancellations.,Internal Compensation Policy
sales,compensation_plan,chargeback_policy,chargeback_policy,Commission Chargeback Policy,STRING,,,,full_chargeback|prorated_chargeback|no_chargeback|conditional_chargeback,reference_data,Policy defining how commissions are recovered when policies are cancelled or members disenroll early.,Internal Compensation Policy
sales,compensation_plan,commission_basis,commission_basis,Commission Basis,STRING,,,,premium|revenue|enrollment|member_months|annualized_premium|first_year_premium|renewal_premium,reference_data,The financial or volume metric upon which commission calculations are based.,Sales Compensation Best Practices
sales,compensation_plan,commission_frequency,commission_frequency,Commission Payment Frequency,STRING,,,,monthly|quarterly|semi_annually|annually|per_transaction|upon_payment,reference_data,The frequency at which commission payments are calculated and disbursed to agents.,Internal Payroll and Compensation Standards
sales,compensation_plan,commission_rate_percent,commission_rate_percent,Commission Rate Percentage,"DECIMAL(5,2)",,,confidential,,reference_data,The percentage rate applied to eligible premium or revenue to calculate commission payments.,Internal Compensation Policy
sales,compensation_plan,compliance_notes,compliance_notes,Compliance Notes,STRING,,,,,reference_data,"Free-text notes documenting compliance considerations, regulatory requirements, or special conditions for this plan.",Internal Compliance Standards
sales,compensation_plan,effective_date,effective_date,Plan Effective Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,reference_data,The date on which the compensation plan becomes active and available for assignment to agents.,Internal Compensation Management Standards
sales,compensation_plan,enrollment_period_type,enrollment_period_type,Enrollment Period Type,STRING,,,,aep|oep|sep|year_round|open_enrollment|annual_enrollment,reference_data,"The specific enrollment period during which sales under this compensation plan are eligible, particularly relevant for Medicare and Marketplace products.",CMS Medicare Marketing Guidelines
sales,compensation_plan,expiration_date,expiration_date,Plan Expiration Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,reference_data,The date on which the compensation plan expires and is no longer available for new assignments.,Internal Compensation Management Standards
sales,compensation_plan,first_year_commission_rate_percent,first_year_commission_rate_percent,First Year Commission Rate Percentage,"DECIMAL(5,2)",,,confidential,,reference_data,"Commission rate applied to new business sales in the first policy year, typically higher than renewal rates.",Internal Compensation Policy
sales,compensation_plan,geographic_scope,geographic_scope,Geographic Scope,STRING,,,,national|regional|state|county|zip_code|service_area,reference_data,The geographic area or market scope to which this compensation plan applies.,State Insurance Regulations
sales,compensation_plan,lob,lob,Line of Business (LOB),STRING,,,,commercial|medicare|medicaid|marketplace|dual_eligible|specialty,reference_data,The insurance product line or business segment to which this compensation plan applies.,NAIC Insurance Product Classification
sales,compensation_plan,minimum_production_requirement,minimum_production_requirement,Minimum Production Requirement,"DECIMAL(15,2)",,,,,reference_data,Minimum sales volume or production level required to maintain eligibility for the compensation plan.,Internal Compensation Policy
sales,compensation_plan,override_eligible_flag,override_eligible_flag,Override Commission Eligible Flag,BOOLEAN,,,,true|false,reference_data,Indicates whether this plan allows for override commissions to be paid to managing agents or agency owners.,Internal Compensation Policy
sales,compensation_plan,override_rate_percent,override_rate_percent,Override Commission Rate Percentage,"DECIMAL(5,2)",,,confidential,,reference_data,The percentage rate applied for override commissions paid to managing agents or agency owners.,Internal Compensation Policy
sales,compensation_plan,payment_method,payment_method,Commission Payment Method,STRING,,,,direct_deposit|check|wire_transfer|payroll_integration,reference_data,The method by which commission and bonus payments are disbursed to agents and brokers.,Internal Payroll Standards
sales,compensation_plan,payment_terms_days,payment_terms_days,Payment Terms in Days,INT,,,,,reference_data,Number of days after the commission calculation period end date when payment is issued.,Internal Payroll Standards
sales,compensation_plan,performance_threshold_unit,performance_threshold_unit,Performance Threshold Unit of Measure,STRING,,,,members|policies|premium_dollars|member_months|enrollments|retention_rate_percent,reference_data,The unit of measure for the performance threshold defining how achievement is quantified.,Internal Compensation Policy
sales,compensation_plan,performance_threshold_value,performance_threshold_value,Performance Threshold Value,"DECIMAL(15,2)",,,,,reference_data,Minimum performance metric value that must be achieved to qualify for bonus or tiered commission rates.,Internal Compensation Policy
sales,compensation_plan,plan_code,plan_code,Compensation Plan Code,STRING,,,,"^[A-Z0-9]{6,20}$",reference_data,Unique business code assigned to the compensation plan for reference and lookup purposes.,Internal Compensation Management Standards
sales,compensation_plan,plan_description,plan_description,Compensation Plan Description,STRING,,,,,reference_data,"Detailed description of the compensation plan including objectives, structure, and key features.",Internal Compensation Management Standards
sales,compensation_plan,plan_name,plan_name,Compensation Plan Name,STRING,,,,,reference_data,Descriptive name of the compensation plan identifying its purpose and target audience.,Internal Compensation Management Standards
sales,compensation_plan,plan_status,plan_status,Compensation Plan Status,STRING,,,,draft|active|suspended|expired|terminated,reference_data,Current lifecycle status of the compensation plan indicating its availability for assignment.,Internal Compensation Management Standards
sales,compensation_plan,plan_type,plan_type,Compensation Plan Type,STRING,,,,commission_only|salary_plus_commission|bonus_based|tiered_commission|residual|hybrid,reference_data,Classification of the compensation structure defining how agents and brokers are paid.,Sales Compensation Best Practices
sales,compensation_plan,product_category,product_category,Product Category,STRING,,,,individual|small_group|large_group|aso|fully_insured|self_funded|medicare_advantage|pdp|medigap|medicaid_managed_care|qhp,reference_data,Specific product category within the line of business that this compensation plan covers.,CMS Product Classification Standards
sales,compensation_plan,regulatory_approval_date,regulatory_approval_date,Regulatory Approval Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,reference_data,"The date on which regulatory approval was granted for this compensation plan, if required.",State Insurance Department Regulations
sales,compensation_plan,regulatory_approval_required_flag,regulatory_approval_required_flag,Regulatory Approval Required Flag,BOOLEAN,,,,true|false,reference_data,Indicates whether this compensation plan requires approval from state insurance regulators before implementation.,State Insurance Department Regulations
sales,compensation_plan,renewal_commission_rate_percent,renewal_commission_rate_percent,Renewal Commission Rate Percentage,"DECIMAL(5,2)",,,confidential,,reference_data,Commission rate applied to policy renewals in subsequent years after the first year.,Internal Compensation Policy
sales,compensation_plan,residual_duration_months,residual_duration_months,Residual Commission Duration in Months,INT,,,,,reference_data,Number of months for which residual commissions continue to be paid after the initial sale.,Internal Compensation Policy
sales,compensation_plan,residual_eligible_flag,residual_eligible_flag,Residual Commission Eligible Flag,BOOLEAN,,,,true|false,reference_data,Indicates whether this plan includes ongoing residual commissions for the lifetime of the policy.,Internal Compensation Policy
sales,compensation_plan,state_code,state_code,State Code,STRING,,,,^[A-Z]{2}$,reference_data,"Two-letter state code identifying the specific state jurisdiction for this compensation plan, if state-specific.",USPS State Abbreviations
sales,compensation_plan,tax_treatment,tax_treatment,Tax Treatment Classification,STRING,,,,w2_employee|1099_contractor|statutory_employee,reference_data,Tax classification determining how compensation is reported and withheld for tax purposes.,IRS Publication 15-A
sales,compensation_plan,version_number,version_number,Plan Version Number,INT,,,,,reference_data,Version number tracking revisions and updates to the compensation plan structure over time.,Internal Data Management Standards
sales,enrollment_request,enrollment_request_id,enrollment_request_id,Enrollment Request Identifier,BIGINT,Y,,,,transactional_data,Unique identifier for the enrollment request transaction initiated through the sales channel.,HIPAA EDI 834 Transaction Set
sales,enrollment_request,account_id,account_id,Billing Account Id (Foreign Key),BIGINT,,billing.account.account_id,,,transactional_data,Foreign key linking to billing.billing_account. Business justification: Enrollment requests must establish or link to billing accounts before policy activation. Sales cannot complete enrollment without valid billing account setup for premium collection.,Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,agreement_id,agreement_id,Agreement Id (Foreign Key),BIGINT,,contract.agreement.agreement_id,,,transactional_data,"Foreign key linking to contract.agreement. Business justification: Member enrollment requests must link to the employer or group agreement that defines eligibility, coverage options, and enrollment rules. Enrollment processing validates against agreement terms daily.",Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,approved_by_user_id,approved_by_user_id,Approved By User Identifier,BIGINT,,shared.user.user_id,,"^[A-Z0-9]{6,12}$",transactional_data,User identifier of the person who approved the enrollment request.,Internal Business Standard
sales,enrollment_request,benefit_pharmacy_id,benefit_pharmacy_id,Benefit Pharmacy Id (Foreign Key),BIGINT,,pharmacy.benefit_pharmacy.benefit_pharmacy_id,,,transactional_data,"Foreign key linking to pharmacy.benefit_pharmacy. Business justification: Enrollment requests must specify the pharmacy benefit plan being selected. Sales team references specific pharmacy benefit configurations when enrolling members, determining formulary access and cost-",Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,broker_id,broker_id,Broker Identifier,BIGINT,,sales.broker.broker_id,,^BRK-[0-9]{8}$,transactional_data,Unique identifier for the insurance broker or agent who facilitated the enrollment request.,State Insurance Regulations
sales,enrollment_request,consent_form_id,consent_form_id,Consent Form Id (Foreign Key),BIGINT,,compliance.consent_form.consent_form_id,,,transactional_data,"Foreign key linking to compliance.consent_form. Business justification: Every enrollment requires signed consent forms (HIPAA authorization, scope of appointment, enrollment application). Sales cannot process enrollment without documented member consent per CMS regulation",Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,eligibility_rule_id,eligibility_rule_id,Eligibility Rule Id (Foreign Key),BIGINT,,shared.eligibility_rule.eligibility_rule_id,,,transactional_data,Foreign key linking to shared.eligibility_rule. Business justification: Enrollment requests are validated against eligibility rules to determine coverage qualification. Enrollment teams apply these rules daily to approve/deny member additions based on employment status an,Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,employer_group_id,employer_group_id,Employer Group Identifier,BIGINT,,member.group.group_id,,"^[A-Z0-9]{6,15}$",transactional_data,Unique identifier for the employer group if this is a group enrollment request.,HIPAA EDI 834 Transaction Set
sales,enrollment_request,enrollment_id,enrollment_id,Enrollment Id (Foreign Key),BIGINT,,enrollment.enrollment.enrollment_id,,,transactional_data,Foreign key linking to enrollment.enrollment. Business justification: Sales enrollment requests link to actual enrollment records once processed. Sales operations tracks fulfillment status and reconciles sold policies with active enrollments.,Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,group_id,group_id,Employer Group Identifier,BIGINT,,member.group.group_id,,"^[A-Z0-9]{6,15}$",transactional_data,Unique identifier for the employer group if this is a group enrollment request.,HIPAA EDI 834 Transaction Set
sales,enrollment_request,lead_source_id,lead_source_id,Lead Source Id (Foreign Key),BIGINT,,sales.lead_source.lead_source_id,,,transactional_data,Foreign key linking to sales.lead_source. Business justification: Enrollment_request needs FK to lead_source for lead-to-enrollment conversion tracking and marketing attribution.,Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,marketplace_application_id,marketplace_application_id,Marketplace Application Identifier,BIGINT,,enrollment.application.application_id,,"^[0-9]{10,15}$",transactional_data,Unique application identifier from the Federally Facilitated Marketplace or State Based Marketplace for marketplace enrollments.,ACA Marketplace Standards
sales,enrollment_request,offer_id,offer_id,Offer Id (Foreign Key),BIGINT,,marketing.offer.offer_id,,,transactional_data,"Foreign key linking to marketing.offer. Business justification: Enrollment requests reference specific marketing offers (e.g., first month free, reduced premium). Sales must apply the correct offer terms during enrollment processing and premium calculation.",Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,opportunity_id,opportunity_id,Opportunity Id (Foreign Key),BIGINT,,sales.opportunity.opportunity_id,,,transactional_data,Foreign key linking to sales.opportunity. Business justification: Enrollment_request originates from opportunity. FK enables tracking opportunity-to-enrollment conversion.,Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,plan_id,plan_id,Care Plan Id (Foreign Key),BIGINT,,care.plan.plan_id,,,transactional_data,Foreign key linking to care.care_plan. Business justification: Enrollment requests specify which care management program the member is enrolling into. Sales operations process enrollment requests that reference specific care plans like diabetes management or chro,Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,plan_option_id,plan_option_id,Plan Option Id (Foreign Key),BIGINT,,enrollment.plan_option.plan_option_id,,,transactional_data,Foreign key linking to enrollment.plan_option. Business justification: Enrollment requests specify which plan option was sold. Underwriting and enrollment teams validate the requested plan matches product catalog and eligibility rules.,Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,program_eligibility_id,program_eligibility_id,Program Eligibility Id (Foreign Key),BIGINT,,government.program_eligibility.program_eligibility_id,,,transactional_data,Foreign key linking to government.program_eligibility. Business justification: Enrollment requests for Medicare/Medicaid members must reference verified program eligibility. Sales operations validate eligibility before processing enrollment daily.,Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,proposal_id,proposal_id,Proposal Id (Foreign Key),BIGINT,,sales.proposal.proposal_id,,,transactional_data,Foreign key linking to sales.proposal. Business justification: Enrollment_request references proposal. FK enables linking enrollment to accepted proposal.,Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,quote_id,quote_id,Quote Id (Foreign Key),BIGINT,,sales.quote.quote_id,,,transactional_data,Foreign key linking to sales.quote. Business justification: Enrollment_request references quote. FK enables linking enrollment to quoted rates and plan details.,Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,region_id,region_id,Sales Region Id (Foreign Key),BIGINT,,sales.region.region_id,,,transactional_data,Foreign key linking to sales.sales_region. Business justification: Enrollment_request needs FK to sales_region for regional enrollment reporting and territory management.,Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,sales_channel_id,sales_channel_id,Sales Channel Id (Foreign Key),BIGINT,,sales.sales_channel.sales_channel_id,,,transactional_data,Foreign key linking to sales.sales_channel. Business justification: Enrollment_request has request_channel (STRING) but needs FK to sales_channel for channel-specific enrollment workflows.,Internal - LLM Generated Cross-Domain Link
sales,enrollment_request,sales_representative_id,sales_representative_id,Sales Representative Identifier,BIGINT,,sales.sales_representative.sales_representative_id,,^REP-[0-9]{6}$,transactional_data,Unique identifier for the internal sales representative who processed the enrollment request.,Internal Business Standard
sales,enrollment_request,agent_commission_rate,agent_commission_rate,Agent Commission Rate,"DECIMAL(5,4)",,,confidential,,transactional_data,Commission rate percentage applicable to the agent or broker for this enrollment.,Internal Commission Structure
sales,enrollment_request,application_received_date,application_received_date,Application Received Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when the completed enrollment application was received by the carrier.,State Insurance Regulations
sales,enrollment_request,approval_date,approval_date,Approval Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when the enrollment request was approved and accepted.,Internal Business Standard
sales,enrollment_request,aptc_amount,aptc_amount,Advanced Premium Tax Credit (APTC) Amount,"DECIMAL(10,2)",,,confidential,,transactional_data,Monthly Advanced Premium Tax Credit amount applied to reduce the premium for marketplace enrollments.,ACA Compliance Requirements
sales,enrollment_request,broker_name,broker_name,Broker Name,STRING,,,,,transactional_data,Full name of the insurance broker or agent who assisted with the enrollment.,State Insurance Regulations
sales,enrollment_request,broker_npi,broker_npi,Broker National Provider Identifier (NPI),STRING,,,,^\d{10}$,transactional_data,National Provider Identifier for the broker or agent if applicable.,CMS NPI Registry
sales,enrollment_request,chronic_condition_indicator,chronic_condition_indicator,Chronic Condition Indicator,BOOLEAN,,,"restricted,pii_health",true|false,transactional_data,Indicator of whether the subscriber has qualifying chronic conditions for Chronic Condition Special Needs Plan enrollment.,CMS Special Needs Plan Regulations
sales,enrollment_request,cobra_continuation_indicator,cobra_continuation_indicator,Consolidated Omnibus Budget Reconciliation Act (COBRA) Continuation Indicator,BOOLEAN,,,,true|false,transactional_data,Indicator of whether this enrollment is a Consolidated Omnibus Budget Reconciliation Act (COBRA) continuation coverage request.,COBRA Regulations
sales,enrollment_request,communication_preference,communication_preference,Communication Preference,STRING,,,,email|mail|phone|text|portal,transactional_data,Preferred method of communication selected by the subscriber for plan correspondence.,Internal Business Standard
sales,enrollment_request,completion_date,completion_date,Completion Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when the enrollment request processing was completed and member record was created.,Internal Business Standard
sales,enrollment_request,consent_to_contact_indicator,consent_to_contact_indicator,Consent to Contact Indicator,BOOLEAN,,,,true|false,transactional_data,Indicator of whether the subscriber provided consent to be contacted for marketing and outreach purposes.,TCPA Regulations
sales,enrollment_request,coverage_effective_date,coverage_effective_date,Coverage Effective Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when the health insurance coverage is scheduled to begin for the member.,HIPAA EDI 834 Transaction Set
sales,enrollment_request,coverage_termination_date,coverage_termination_date,Coverage Termination Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when the health insurance coverage is scheduled to end if applicable.,HIPAA EDI 834 Transaction Set
sales,enrollment_request,csr_level,csr_level,Cost Sharing Reduction (CSR) Level,STRING,,,,none|73|87|94,transactional_data,Cost Sharing Reduction level applicable to the enrollment indicating the percentage of actuarial value.,ACA Compliance Requirements
sales,enrollment_request,dependent_count,dependent_count,Dependent Count,INT,,,,"^[0-9]{1,2}$",transactional_data,Number of dependents included in the enrollment request in addition to the primary subscriber.,HIPAA EDI 834 Transaction Set
sales,enrollment_request,dependent_premium_amount,dependent_premium_amount,Dependent Premium Amount,"DECIMAL(10,2)",,,confidential,,transactional_data,Total monthly premium amount for all dependents covered under the enrollment.,ACA Compliance Requirements
sales,enrollment_request,dual_eligible_indicator,dual_eligible_indicator,Dual Eligible Indicator,BOOLEAN,,,"restricted,pii_health",true|false,transactional_data,Indicator of whether the subscriber is eligible for both Medicare and Medicaid coverage.,CMS Dual Eligible Regulations
sales,enrollment_request,edi_834_transaction_id,edi_834_transaction_id,Electronic Data Interchange (EDI) 834 Transaction Identifier,STRING,,,,"^[0-9]{9,15}$",transactional_data,Unique transaction identifier for the Electronic Data Interchange (EDI) 834 benefit enrollment transaction sent to the carrier system.,ANSI X12 834 Standards
sales,enrollment_request,electronic_signature_indicator,electronic_signature_indicator,Electronic Signature Indicator,BOOLEAN,,,,true|false,transactional_data,Indicator of whether the enrollment application was signed electronically.,ESIGN Act
sales,enrollment_request,eligibility_verification_date,eligibility_verification_date,Eligibility Verification Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when eligibility verification was completed for the enrollment request.,Internal Business Standard
sales,enrollment_request,eligibility_verification_status,eligibility_verification_status,Eligibility Verification Status,STRING,,,,not_verified|pending|verified|failed,transactional_data,Status of eligibility verification process for the enrollment request.,Internal Business Standard
sales,enrollment_request,employer_group_name,employer_group_name,Employer Group Name,STRING,,,,,transactional_data,Name of the employer or group sponsor for group enrollment requests.,ERISA Regulations
sales,enrollment_request,employer_tin,employer_tin,Employer Tax Identification Number (TIN),STRING,,,confidential,^\d{2}-\d{7}$,transactional_data,Federal Tax Identification Number of the employer group for group enrollment requests.,IRS Tax Regulations
sales,enrollment_request,enrollment_period_type,enrollment_period_type,Enrollment Period Type,STRING,,,,OEP|AEP|SEP|IEP|GEP,transactional_data,"Type of enrollment period during which the request was submitted including Open Enrollment Period (OEP), Annual Enrollment Period (AEP), Special Enrollment Period (SEP), Initial Enrollment Period (IEP), and Group Enrollment Period (GEP).",CMS Medicare Advantage and Part D Regulations
sales,enrollment_request,esrd_indicator,esrd_indicator,End Stage Renal Disease (ESRD) Indicator,BOOLEAN,,,"restricted,pii_health",true|false,transactional_data,Indicator of whether the subscriber has End Stage Renal Disease affecting Medicare eligibility and plan options.,CMS Medicare Regulations
sales,enrollment_request,federal_poverty_level_percentage,federal_poverty_level_percentage,Federal Poverty Level (FPL) Percentage,"DECIMAL(5,2)",,,,,transactional_data,Household income as a percentage of the Federal Poverty Level used for subsidy determination.,ACA Compliance Requirements
sales,enrollment_request,first_payment_date,first_payment_date,First Payment Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when the first premium payment is due or was received.,Internal Billing Standards
sales,enrollment_request,first_payment_received_indicator,first_payment_received_indicator,First Payment Received Indicator,BOOLEAN,,,,true|false,transactional_data,Indicator of whether the first premium payment has been received to activate coverage.,Internal Billing Standards
sales,enrollment_request,group_policy_number,group_policy_number,Group Policy Number,STRING,,,,"^[A-Z0-9]{8,20}$",transactional_data,Master group policy number for employer-sponsored group enrollments.,ERISA Regulations
